Order ID,Product,Quantity,Price,Order Date,Region
2646,Product C,2,54,2023-03-27,Europe
2647,Product B,4,20,2023-10-22,Europe
2648,Product C,3,79,2023-10-06,Europe
2649,Product C,1,32,2023-11-20,Europe
2650,Product B,2,79,2023-06-29,South America
2651,Product D,1,47,2023-01-04,Europe
2652,Product A,2,11,2023-05-06,Asia
2653,Product D,3,95,2023-06-24,Asia
2654,Product A,3,93,2023-09-08,Asia
2655,Product C,4,98,2023-01-21,South America
2656,Product A,2,88,2023-04-15,Europe
2657,Product C,2,81,2023-03-07,Asia
2658,Product D,4,46,2023-09-20,Asia
2659,Product C,4,58,2023-02-18,Asia
2660,Product D,2,61,2023-01-16,Asia
2661,Product B,4,42,2023-05-25,North America
2662,Product B,3,31,2023-12-06,Europe
2663,Product B,1,14,2023-09-07,Europe
2664,Product C,3,27,2023-12-09,South America
2665,Product B,4,47,2023-12-20,North America
2666,Product A,2,46,2023-03-16,South America
2667,Product D,2,73,2023-10-17,Asia
2668,Product D,3,19,2023-10-09,South America
2669,Product A,2,88,2023-03-07,Asia
2670,Product C,4,51,2023-05-05,Asia
2671,Product C,3,57,2023-11-15,Europe
2672,Product D,2,53,2023-03-28,Europe
2673,Product B,1,91,2023-02-10,Europe
2674,Product C,1,96,2023-07-05,Europe
2675,Product C,4,25,2023-12-20,Europe
2676,Product A,2,63,2023-12-01,North America
2677,Product A,4,44,2023-09-23,Europe
2678,Product B,3,37,2023-09-28,South America
2679,Product C,1,11,2023-02-11,Asia
2680,Product C,3,22,2023-04-03,Europe
2681,Product A,2,50,2023-07-04,North America
2682,Product C,4,89,2023-08-03,South America
2683,Product D,4,68,2023-01-17,South America
2684,Product A,4,78,2023-09-22,Asia
2685,Product B,3,62,2023-04-24,South America
2686,Product A,1,54,2023-10-19,South America
2687,Product C,3,29,2023-10-19,South America
2688,Product B,3,33,2023-02-17,South America
2689,Product A,2,70,2023-11-03,North America
2690,Product D,2,67,2023-04-07,Asia
2691,Product D,2,36,2023-04-05,Europe
2692,Product A,1,35,2023-11-22,South America
2693,Product D,1,16,2023-03-15,North America
2694,Product D,2,51,2023-12-02,Asia
2695,Product D,2,56,2023-03-09,Europe
2696,Product B,1,62,2023-09-03,Asia
2697,Product D,4,68,2023-03-18,North America
2698,Product D,1,47,2023-07-27,North America
2699,Product D,1,78,2023-09-11,North America
2700,Product B,1,96,2023-08-09,South America
2701,Product A,2,62,2023-09-19,North America
2702,Product C,4,24,2023-11-27,Europe
2703,Product D,1,35,2023-12-10,South America
2704,Product A,2,57,2023-09-16,Asia
2705,Product D,3,28,2023-11-04,Europe
2706,Product B,3,18,2023-03-15,South America
2707,Product A,1,73,2023-05-05,North America
2708,Product B,3,63,2023-07-07,Asia
2709,Product D,4,60,2023-09-11,North America
2710,Product D,3,48,2023-11-17,Europe
2711,Product B,3,13,2023-11-04,Europe
2712,Product C,4,12,2023-08-23,South America
2713,Product B,1,73,2023-09-07,Europe
2714,Product D,1,38,2023-11-28,Asia
2715,Product B,4,20,2023-12-11,South America
2716,Product C,4,67,2023-03-13,Asia
2717,Product B,4,84,2023-08-23,North America
2718,Product C,3,36,2023-11-20,Asia
2719,Product C,4,30,2023-06-05,Asia
2720,Product B,2,48,2023-04-25,Europe
2721,Product B,3,55,2023-11-09,North America
2722,Product A,1,75,2023-08-16,Europe
2723,Product D,1,45,2023-11-18,North America
2724,Product C,1,84,2023-12-12,North America
2725,Product A,3,91,2023-09-02,Asia
2726,Product B,2,74,2023-11-02,Europe
2727,Product D,4,72,2023-01-14,Asia
2728,Product A,4,44,2023-01-16,Asia
2729,Product C,1,40,2023-02-11,Asia
2730,Product A,1,37,2023-04-20,North America
2731,Product C,3,10,2023-10-05,Europe
2732,Product B,2,34,2023-11-20,Europe
2733,Product D,4,52,2023-01-19,Asia
2734,Product D,3,93,2023-03-07,North America
2735,Product D,4,76,2023-06-16,Europe
2736,Product B,1,72,2023-03-14,South America
2737,Product C,4,60,2023-11-06,Europe
2738,Product B,2,11,2023-04-22,Asia
2739,Product D,2,91,2023-10-01,South America
2740,Product B,1,73,2023-03-26,North America
2741,Product B,2,83,2023-05-19,South America
2742,Product B,2,78,2023-02-08,South America
2743,Product C,3,18,2023-04-15,Asia
2744,Product A,4,11,2023-11-20,Europe
2745,Product A,1,43,2023-10-08,North America
2746,Product B,1,69,2023-05-03,South America
2747,Product A,1,70,2023-08-06,Asia
2748,Product A,1,40,2023-03-02,Europe
2749,Product B,1,19,2023-04-10,South America
2750,Product B,2,85,2023-11-03,Asia
2751,Product D,3,45,2023-12-20,Asia
2752,Product A,1,94,2023-07-23,Asia
2753,Product C,3,58,2023-09-15,North America
2754,Product B,3,79,2023-01-05,Europe
2755,Product D,2,58,2023-07-16,South America
2756,Product C,1,12,2023-06-29,Europe
2757,Product A,2,83,2023-12-08,Europe
2758,Product D,1,14,2023-05-13,South America
2759,Product B,2,99,2023-11-20,Europe
2760,Product C,3,70,2023-09-10,North America
2761,Product B,1,94,2023-09-22,South America
2762,Product A,4,99,2023-04-03,South America
2763,Product C,3,35,2023-05-30,Asia
2764,Product A,4,81,2023-05-18,Europe
2765,Product A,3,14,2023-07-27,South America
2766,Product D,2,24,2023-05-05,South America
2767,Product B,1,25,2023-08-22,North America
2768,Product C,3,10,2023-03-02,Asia
2769,Product A,2,25,2023-11-03,South America
2770,Product A,1,46,2023-09-23,North America
2771,Product C,1,12,2023-05-14,South America
2772,Product A,3,61,2023-11-14,South America
2773,Product D,1,56,2023-04-23,South America
2774,Product D,3,22,2023-07-10,North America
2775,Product D,1,89,2023-07-06,Europe
2776,Product D,4,64,2023-11-15,South America
2777,Product A,2,30,2023-03-30,South America
2778,Product C,4,75,2023-07-06,Europe
2779,Product C,3,63,2023-11-03,South America
2780,Product C,4,36,2023-05-12,Asia
2781,Product C,3,47,2023-12-26,South America
2782,Product B,1,99,2023-05-03,Asia
2783,Product C,1,67,2023-02-17,Europe
2784,Product B,3,71,2023-10-15,North America
2785,Product B,4,55,2023-06-28,Europe
2786,Product D,1,98,2023-06-29,South America
2787,Product B,2,20,2023-04-09,Asia
2788,Product A,1,81,2023-11-26,North America
2789,Product B,2,17,2023-02-03,South America
2790,Product D,4,80,2023-03-11,North America
2791,Product B,2,73,2023-06-20,North America
2792,Product A,2,30,2023-09-29,South America
2793,Product A,2,81,2023-02-28,Europe
2794,Product A,2,72,2023-06-30,South America
2795,Product D,1,94,2023-01-19,South America
2796,Product D,2,73,2023-08-14,Europe
2797,Product C,1,29,2023-04-05,Asia
2798,Product D,2,17,2023-10-24,South America
2799,Product A,3,67,2023-03-22,North America
2800,Product A,4,55,2023-06-24,South America
2801,Product D,2,40,2023-08-10,South America
2802,Product B,3,18,2023-04-13,North America
2803,Product D,2,24,2023-02-23,Europe
2804,Product D,2,35,2023-07-02,Asia
2805,Product A,2,19,2023-12-17,Asia
2806,Product C,3,38,2023-11-14,North America
2807,Product A,4,89,2023-12-21,Europe
2808,Product C,3,45,2023-12-15,South America
2809,Product A,4,93,2023-11-17,South America
2810,Product D,2,46,2023-03-09,South America
2811,Product A,1,95,2023-01-28,South America
2812,Product A,2,80,2023-10-01,South America
2813,Product A,4,32,2023-10-09,North America
2814,Product D,3,50,2023-12-26,South America
2815,Product D,2,89,2023-11-07,South America
2816,Product D,3,37,2023-04-29,Europe
2817,Product D,3,57,2023-05-14,South America
2818,Product C,3,47,2023-05-09,Asia
2819,Product C,2,40,2023-01-08,North America
2820,Product B,3,23,2023-02-20,North America
2821,Product D,3,82,2023-12-07,North America
2822,Product C,2,97,2023-10-08,Asia
2823,Product A,3,86,2023-06-24,South America
2824,Product D,2,99,2023-07-02,North America
2825,Product B,4,38,2023-07-11,Asia
2826,Product B,4,60,2023-09-06,Europe
2827,Product B,4,58,2023-08-23,South America
2828,Product A,3,52,2023-03-24,Asia
2829,Product C,1,81,2023-04-03,South America
2830,Product A,1,96,2023-11-08,Europe
2831,Product D,3,14,2023-09-25,Asia
2832,Product B,1,51,2023-04-30,South America
2833,Product A,2,16,2023-03-12,Asia
2834,Product A,1,51,2023-01-17,North America
2835,Product C,3,45,2023-09-10,South America
2836,Product C,3,36,2023-05-02,Asia
2837,Product B,2,67,2023-01-10,North America
2838,Product A,4,55,2023-10-14,Europe
2839,Product A,3,75,2023-11-12,South America
2840,Product C,2,34,2023-11-22,South America
2841,Product A,1,82,2023-09-30,Europe
2842,Product A,1,36,2023-11-02,North America
2843,Product A,2,10,2023-10-20,Europe
2844,Product C,2,96,2023-07-29,South America
2845,Product B,3,83,2023-08-06,Asia
2846,Product D,1,51,2023-08-29,North America
2847,Product B,2,61,2023-07-19,North America
2848,Product D,1,34,2023-08-04,North America
2849,Product A,2,63,2023-07-24,Europe
2850,Product B,1,76,2023-08-04,Europe
2851,Product D,4,15,2023-03-21,Asia
2852,Product C,3,67,2023-09-24,Asia
2853,Product C,1,79,2023-02-04,North America
2854,Product B,4,62,2023-10-16,Asia
2855,Product B,1,75,2023-01-18,Europe
2856,Product A,1,67,2023-06-14,Asia
2857,Product B,4,91,2023-01-13,Europe
2858,Product A,1,96,2023-07-21,Asia
2859,Product A,1,11,2023-08-17,South America
2860,Product C,3,85,2023-12-12,Europe
2861,Product C,4,31,2023-01-01,South America
2862,Product D,4,46,2023-11-15,Europe
2863,Product C,2,29,2023-08-05,Asia
2864,Product C,1,33,2023-02-03,South America
2865,Product B,3,93,2023-12-25,Asia
2866,Product C,1,74,2023-09-23,Europe
2867,Product D,1,74,2023-05-08,South America
2868,Product B,2,90,2023-07-31,North America
2869,Product D,1,10,2023-09-20,Asia
2870,Product C,3,12,2023-11-08,Europe
2871,Product D,3,55,2023-03-21,South America
2872,Product B,2,64,2023-06-14,Asia
2873,Product A,1,84,2023-09-09,South America
2874,Product D,3,97,2023-01-12,Asia
2875,Product D,1,95,2023-10-31,Asia
2876,Product B,1,73,2023-07-31,Asia
2877,Product B,1,54,2023-10-09,South America
2878,Product D,2,35,2023-04-22,South America
2879,Product C,1,86,2023-07-30,Asia
2880,Product D,3,74,2023-08-27,North America
2881,Product B,1,33,2023-09-25,North America
2882,Product A,3,83,2023-10-25,North America
2883,Product A,1,44,2023-11-13,Europe
2884,Product C,3,33,2023-02-27,North America
2885,Product D,3,37,2023-02-03,South America
2886,Product A,1,89,2023-09-20,North America
2887,Product D,1,25,2023-12-31,South America
2888,Product B,3,68,2023-02-04,Europe
2889,Product A,4,90,2023-09-28,South America
2890,Product C,2,63,2023-08-15,South America
2891,Product B,4,88,2023-01-25,South America
2892,Product C,4,25,2023-08-22,North America
2893,Product B,1,24,2023-02-28,Asia
2894,Product A,2,20,2023-09-08,South America
2895,Product C,4,74,2023-12-01,North America
2896,Product C,1,88,2023-03-27,North America
2897,Product B,4,99,2023-09-08,North America
2898,Product C,4,77,2023-06-29,Asia
2899,Product B,1,52,2023-07-26,Asia
2900,Product B,1,78,2023-12-10,Asia
2901,Product B,1,22,2023-05-29,Asia
2902,Product B,2,19,2023-03-12,Europe
2903,Product A,4,84,2023-05-01,Asia
2904,Product B,1,91,2023-09-10,Asia
2905,Product D,3,50,2023-04-03,Asia
2906,Product C,4,59,2023-09-13,South America
2907,Product D,3,96,2023-09-11,South America
2908,Product A,2,80,2023-12-18,Asia
2909,Product D,1,68,2023-10-15,Europe
2910,Product C,3,48,2023-11-05,South America
2911,Product D,2,12,2023-02-28,North America
2912,Product A,1,85,2023-03-10,South America
2913,Product B,3,16,2023-03-27,North America
2914,Product D,3,58,2023-10-01,South America
2915,Product A,2,35,2023-08-15,Asia
2916,Product A,1,42,2023-03-22,South America
2917,Product C,1,57,2023-04-24,Asia
2918,Product C,3,88,2023-07-03,Asia
2919,Product D,3,11,2023-10-07,South America
2920,Product B,3,80,2023-11-18,North America
2921,Product A,1,41,2023-11-14,North America
2922,Product D,2,13,2023-02-23,South America
2923,Product A,2,29,2023-07-16,Asia
2924,Product A,1,45,2023-10-20,North America
2925,Product B,4,41,2023-10-20,Europe
2926,Product B,2,37,2023-10-18,Asia
2927,Product D,3,86,2023-06-29,South America
2928,Product B,4,10,2023-08-10,Asia
2929,Product B,4,69,2023-10-01,Europe
2930,Product D,2,65,2023-09-01,Europe
2931,Product B,4,44,2023-06-03,North America
2932,Product C,4,39,2023-10-31,Europe
2933,Product A,2,63,2023-09-30,Asia
2934,Product A,2,45,2023-05-15,North America
2935,Product A,4,64,2023-11-09,Europe
2936,Product A,3,98,2023-01-08,North America
2937,Product D,1,89,2023-05-08,North America
2938,Product A,4,67,2023-02-25,South America
2939,Product A,4,92,2023-05-06,North America
2940,Product A,3,74,2023-06-08,North America
2941,Product A,4,78,2023-02-28,Europe
2942,Product C,4,60,2023-02-27,Asia
2943,Product A,1,31,2023-05-20,Asia
2944,Product C,1,97,2023-06-25,Europe
2945,Product D,1,62,2023-04-18,Asia
2946,Product B,2,45,2023-07-30,North America
2947,Product A,2,77,2023-03-15,South America
2948,Product B,1,45,2023-06-16,North America
2949,Product B,1,61,2023-12-23,North America
2950,Product D,2,62,2023-10-31,South America
2951,Product B,3,91,2023-08-21,Europe
2952,Product C,4,59,2023-11-23,North America
2953,Product B,4,89,2023-07-01,North America
2954,Product B,1,50,2023-05-02,Europe
2955,Product B,3,27,2023-11-30,North America
2956,Product A,2,31,2023-07-22,North America
2957,Product A,1,75,2023-01-29,Asia
2958,Product C,3,30,2023-07-21,Europe
2959,Product C,3,53,2023-04-03,North America
2960,Product A,3,56,2023-11-25,North America
2961,Product C,2,48,2023-12-22,South America
2962,Product A,2,38,2023-06-25,South America
2963,Product D,4,63,2023-11-26,South America
2964,Product B,4,99,2023-07-30,North America
2965,Product B,3,94,2023-07-03,North America
2966,Product C,3,26,2023-04-05,South America
2967,Product A,2,89,2023-09-30,Asia
2968,Product A,4,69,2023-05-17,Asia
2969,Product C,3,40,2023-08-25,Asia
2970,Product A,4,82,2023-12-19,Asia
2971,Product D,4,87,2023-09-22,Europe
2972,Product B,3,58,2023-05-15,South America
2973,Product C,2,11,2023-05-24,North America
2974,Product C,3,57,2023-01-19,South America
2975,Product A,3,23,2023-08-19,Asia
2976,Product C,4,68,2023-05-14,North America
2977,Product D,3,67,2023-04-24,Europe
2978,Product A,2,67,2023-05-19,South America
2979,Product A,3,60,2023-05-05,North America
2980,Product A,2,93,2023-07-23,North America
2981,Product A,2,11,2023-03-02,Asia
2982,Product D,4,50,2023-09-07,Asia
2983,Product A,1,92,2023-10-25,South America
2984,Product C,1,91,2023-01-13,Europe
2985,Product D,4,25,2023-09-12,North America
2986,Product B,3,13,2023-03-26,Asia
2987,Product B,4,21,2023-01-20,South America
2988,Product C,2,38,2023-02-19,Asia
2989,Product C,1,16,2023-06-13,South America
2990,Product D,4,23,2023-04-02,Asia
2991,Product B,3,21,2023-03-29,Europe
2992,Product B,4,14,2023-03-10,North America
2993,Product B,1,90,2023-02-06,Asia
2994,Product B,4,41,2023-09-10,North America
2995,Product B,4,83,2023-09-09,South America
2996,Product A,1,52,2023-05-20,Europe
2997,Product C,2,90,2023-12-21,North America
2998,Product A,2,78,2023-06-17,Asia
2999,Product B,1,54,2023-02-23,North America
3000,Product D,4,18,2023-06-27,North America
3001,Product D,1,58,2023-10-24,South America
3002,Product B,2,42,2023-10-28,Europe
3003,Product B,3,27,2023-12-25,Europe
3004,Product D,4,18,2023-04-16,North America
3005,Product A,2,71,2023-05-17,North America
3006,Product A,4,66,2023-07-09,South America
3007,Product B,1,38,2023-05-08,North America
3008,Product A,3,87,2023-12-08,South America
3009,Product D,1,34,2023-02-16,Europe
3010,Product A,3,24,2023-01-05,Europe
3011,Product B,4,15,2023-09-14,South America
3012,Product D,4,51,2023-10-27,North America
3013,Product A,1,38,2023-05-30,Europe
3014,Product C,3,88,2023-10-21,Asia
3015,Product D,3,13,2023-08-31,South America
3016,Product D,4,91,2023-10-02,Europe
3017,Product C,1,66,2023-07-27,Europe
3018,Product C,3,58,2023-04-25,Europe
3019,Product D,4,53,2023-07-14,Asia
3020,Product C,2,89,2023-12-09,Asia
3021,Product B,1,84,2023-06-19,Asia
3022,Product B,2,23,2023-03-23,North America
3023,Product B,1,12,2023-06-03,South America
3024,Product D,4,71,2023-05-21,North America
3025,Product C,3,73,2023-11-10,Asia
3026,Product C,3,54,2023-05-26,South America
3027,Product A,3,91,2023-11-19,North America
3028,Product A,1,67,2023-05-02,North America
3029,Product C,4,29,2023-09-09,North America
3030,Product C,2,67,2023-12-09,Asia
3031,Product C,4,98,2023-11-07,Europe
3032,Product D,2,66,2023-03-30,South America
3033,Product C,1,86,2023-02-27,Asia
3034,Product A,1,77,2023-03-04,South America
3035,Product D,2,87,2023-12-13,Asia
3036,Product C,2,61,2023-11-04,North America
3037,Product A,2,46,2023-10-07,North America
3038,Product D,4,17,2023-03-13,Europe
3039,Product C,2,53,2023-01-09,Europe
3040,Product C,1,14,2023-04-04,South America
3041,Product C,1,78,2023-12-05,Europe
3042,Product D,3,40,2023-12-02,Europe
3043,Product A,2,54,2023-06-01,South America
3044,Product A,4,18,2023-12-22,Asia
3045,Product B,4,41,2023-02-09,Europe
3046,Product C,4,42,2023-12-25,Asia
3047,Product B,3,76,2023-03-03,North America
3048,Product B,1,39,2023-09-11,Europe
3049,Product A,4,85,2023-03-10,North America
3050,Product D,1,38,2023-09-02,North America
3051,Product D,3,12,2023-12-31,Asia
3052,Product A,2,99,2023-06-19,South America
3053,Product D,2,66,2023-06-27,Europe
3054,Product B,2,39,2023-07-08,Asia
3055,Product C,4,18,2023-09-17,South America
3056,Product A,2,35,2023-03-13,North America
3057,Product C,4,11,2023-01-17,Europe
3058,Product D,3,71,2023-12-07,North America
3059,Product C,3,12,2023-02-26,North America
3060,Product D,4,55,2023-08-06,Europe
3061,Product D,1,77,2023-04-17,South America
3062,Product B,2,34,2023-10-31,South America
3063,Product D,2,60,2023-06-22,Europe
3064,Product B,2,22,2023-08-07,Europe
3065,Product B,4,53,2023-09-04,Asia
3066,Product B,3,44,2023-08-06,Asia
3067,Product A,2,64,2023-01-31,North America
3068,Product A,3,96,2023-02-16,Europe
3069,Product D,2,18,2023-05-14,South America
3070,Product B,2,11,2023-04-18,North America
3071,Product A,4,70,2023-03-13,North America
3072,Product B,1,50,2023-11-23,North America
3073,Product C,4,53,2023-04-18,North America
3074,Product C,2,73,2023-11-05,South America
3075,Product C,2,40,2023-09-29,North America
3076,Product D,1,56,2023-06-20,Europe
3077,Product B,3,11,2023-04-26,Asia
3078,Product C,3,91,2023-11-25,South America
3079,Product A,2,86,2023-03-15,Europe
3080,Product C,3,78,2023-09-13,Europe
3081,Product C,2,67,2023-03-22,Europe
3082,Product C,1,53,2023-09-25,Asia
3083,Product D,1,83,2023-05-08,Asia
3084,Product A,2,65,2023-11-22,Asia
3085,Product B,1,52,2023-08-23,Europe
3086,Product A,4,98,2023-02-10,Asia
3087,Product B,4,43,2023-06-30,North America
3088,Product D,1,39,2023-06-06,Asia
3089,Product D,2,80,2023-02-28,South America
3090,Product D,2,79,2023-12-11,Europe
3091,Product D,1,64,2023-09-06,Europe
3092,Product B,3,76,2023-07-11,North America
3093,Product C,4,22,2023-01-24,Asia
3094,Product B,3,12,2023-03-21,Asia
3095,Product A,2,35,2023-05-14,South America
3096,Product D,2,66,2023-08-01,North America
3097,Product D,3,33,2023-12-14,South America
3098,Product A,1,62,2023-06-15,South America
3099,Product B,3,79,2023-12-14,Europe
3100,Product C,3,52,2023-12-03,Europe
3101,Product C,4,69,2023-03-12,Asia
3102,Product A,4,67,2023-08-02,Asia
3103,Product C,3,58,2023-03-06,South America
3104,Product B,3,51,2023-08-09,Asia
3105,Product B,2,85,2023-11-04,South America
3106,Product A,4,75,2023-10-13,Asia
3107,Product B,4,20,2023-07-04,Asia
3108,Product D,2,99,2023-07-26,Europe
3109,Product A,1,27,2023-04-09,Europe
3110,Product B,4,94,2023-08-30,Europe
3111,Product A,4,61,2023-06-07,Europe
3112,Product C,1,55,2023-04-08,North America
3113,Product B,4,53,2023-02-11,Europe
3114,Product D,4,31,2023-05-19,North America
3115,Product B,1,62,2023-10-10,Europe
3116,Product A,1,68,2023-08-15,Asia
3117,Product A,3,39,2023-03-13,South America
3118,Product B,2,17,2023-08-31,Asia
3119,Product D,2,66,2023-01-18,Asia
3120,Product D,1,82,2023-03-18,North America
3121,Product D,1,29,2023-02-14,Europe
3122,Product A,4,34,2023-12-09,South America
3123,Product B,3,28,2023-05-20,South America
3124,Product C,3,14,2023-06-26,Europe
3125,Product A,1,84,2023-08-10,North America
3126,Product D,4,88,2023-04-02,North America
3127,Product B,4,81,2023-01-22,North America
3128,Product D,2,92,2023-06-21,South America
3129,Product C,2,96,2023-04-02,North America
3130,Product D,4,36,2023-07-11,North America
3131,Product D,2,49,2023-03-18,South America
3132,Product C,1,35,2023-10-08,South America
3133,Product B,4,36,2023-12-30,Asia
3134,Product A,2,71,2023-06-28,South America
3135,Product B,3,92,2023-08-26,Europe
3136,Product C,4,59,2023-05-15,South America
3137,Product D,4,51,2023-12-31,South America
3138,Product B,3,38,2023-10-07,North America
3139,Product A,1,48,2023-01-19,Asia
3140,Product C,3,69,2023-03-24,North America
3141,Product B,4,50,2023-08-16,Asia
3142,Product A,1,42,2023-09-22,North America
3143,Product C,2,92,2023-04-22,Europe
3144,Product A,2,92,2023-09-08,North America
3145,Product C,2,25,2023-06-13,North America
3146,Product D,4,32,2023-12-24,Europe
3147,Product B,3,16,2023-06-17,Europe
3148,Product A,1,35,2023-08-09,South America
3149,Product C,2,21,2023-10-31,North America
3150,Product A,1,81,2023-07-10,Europe
3151,Product A,4,14,2023-11-21,Europe
3152,Product B,2,78,2023-06-19,South America
3153,Product D,4,58,2023-02-14,Asia
3154,Product A,3,35,2023-01-14,Europe
3155,Product C,4,14,2023-08-19,Europe
3156,Product C,4,31,2023-06-06,North America
3157,Product D,3,88,2023-05-14,South America
3158,Product C,1,22,2023-02-06,North America
3159,Product D,3,37,2023-02-22,Asia
3160,Product C,3,42,2023-01-18,South America
3161,Product B,4,32,2023-02-07,North America
3162,Product A,1,27,2023-07-06,Europe
3163,Product B,2,39,2023-07-15,Europe
3164,Product A,3,35,2023-08-31,South America
3165,Product A,1,25,2023-10-27,Europe
3166,Product A,3,86,2023-10-30,North America
3167,Product B,3,48,2023-02-04,South America
3168,Product A,3,42,2023-08-03,Europe
3169,Product B,3,35,2023-08-07,Europe
3170,Product D,4,57,2023-11-12,Asia
3171,Product C,1,74,2023-03-31,Asia
3172,Product C,1,47,2023-11-04,South America
3173,Product A,1,11,2023-09-09,Asia
3174,Product B,3,15,2023-01-08,North America
3175,Product C,4,55,2023-09-13,Europe
3176,Product B,3,59,2023-12-29,Europe
3177,Product B,3,47,2023-07-27,Europe
3178,Product A,1,97,2023-05-11,South America
3179,Product C,3,27,2023-08-12,South America
3180,Product A,2,36,2023-07-16,Asia
3181,Product A,3,50,2023-05-22,Europe
3182,Product C,2,81,2023-09-09,Europe
3183,Product C,3,83,2023-04-06,Europe
3184,Product D,4,26,2023-01-26,Europe
3185,Product D,4,71,2023-04-21,Europe
3186,Product B,1,38,2023-05-03,North America
3187,Product C,3,67,2023-07-05,Europe
3188,Product D,2,79,2023-06-17,North America
3189,Product B,2,87,2023-02-20,Europe
3190,Product B,3,31,2023-01-05,South America
3191,Product B,2,15,2023-03-18,South America
3192,Product D,4,35,2023-06-09,North America
3193,Product C,2,48,2023-07-27,Europe
3194,Product A,1,21,2023-09-14,South America
3195,Product B,4,23,2023-07-24,South America
3196,Product D,4,31,2023-09-12,Europe
3197,Product D,4,60,2023-01-11,Europe
3198,Product A,3,32,2023-01-08,South America
3199,Product A,3,57,2023-02-01,Europe
3200,Product D,4,80,2023-01-28,Asia
3201,Product C,3,59,2023-07-25,Europe
3202,Product A,2,98,2023-08-16,South America
3203,Product D,3,22,2023-05-08,South America
3204,Product A,3,94,2023-09-12,North America
3205,Product C,4,19,2023-07-31,Asia
3206,Product B,1,64,2023-08-27,South America
3207,Product A,1,18,2023-07-26,Asia
3208,Product C,1,88,2023-11-14,Europe
3209,Product D,2,61,2023-10-10,South America
3210,Product A,3,11,2023-09-02,North America
3211,Product A,1,34,2023-02-14,South America
3212,Product D,4,22,2023-04-15,North America
3213,Product B,1,60,2023-12-14,Asia
3214,Product D,1,67,2023-10-08,North America
3215,Product A,3,43,2023-08-22,Europe
3216,Product D,3,44,2023-07-08,Europe
3217,Product C,3,12,2023-02-13,Europe
3218,Product D,2,68,2023-08-13,South America
3219,Product A,2,79,2023-05-22,Europe
3220,Product D,1,57,2023-05-16,Europe
3221,Product B,3,73,2023-06-25,South America
3222,Product D,1,28,2023-05-22,Asia
3223,Product B,4,76,2023-03-21,Europe
3224,Product C,4,91,2023-03-23,Europe
3225,Product B,3,82,2023-05-15,South America
3226,Product D,3,85,2023-07-26,Asia
3227,Product A,4,14,2023-12-10,Asia
3228,Product B,3,76,2023-06-26,Asia
3229,Product C,2,20,2023-08-31,South America
3230,Product B,2,77,2023-02-24,North America
3231,Product B,3,78,2023-05-21,North America
3232,Product B,4,10,2023-02-25,Europe
3233,Product C,1,72,2023-01-15,Europe
3234,Product D,3,38,2023-07-04,Europe
3235,Product B,3,91,2023-11-10,North America
3236,Product B,1,21,2023-03-29,South America
3237,Product A,3,86,2023-04-07,Europe
3238,Product C,1,50,2023-05-24,South America
3239,Product B,4,11,2023-01-08,Europe
3240,Product C,2,46,2023-08-03,South America
3241,Product B,4,54,2023-06-22,South America
3242,Product D,2,89,2023-08-11,North America
3243,Product D,1,57,2023-02-09,South America
3244,Product B,2,33,2023-07-01,Asia
3245,Product D,4,31,2023-09-27,North America
3246,Product B,2,20,2023-07-06,Europe
3247,Product D,1,67,2023-09-02,North America
3248,Product A,2,55,2023-11-05,Asia
3249,Product A,3,38,2023-08-19,Asia
3250,Product A,4,44,2023-06-04,South America
3251,Product C,3,24,2023-06-24,Asia
3252,Product C,1,69,2023-12-02,Asia
3253,Product A,2,51,2023-04-25,Asia
3254,Product C,3,52,2023-11-07,Asia
3255,Product D,3,89,2023-10-27,Europe
3256,Product B,2,83,2023-01-18,Europe
3257,Product B,2,58,2023-09-29,North America
3258,Product B,4,73,2023-01-12,South America
3259,Product A,3,41,2023-10-28,Europe
3260,Product C,3,73,2023-07-11,Asia
3261,Product D,1,11,2023-08-20,South America
3262,Product D,4,33,2023-04-03,Europe
3263,Product A,1,96,2023-08-06,North America
3264,Product D,3,75,2023-10-05,Asia
3265,Product D,1,47,2023-12-19,South America
3266,Product D,3,40,2023-10-30,Europe
3267,Product D,3,35,2023-01-29,South America
3268,Product C,1,38,2023-10-28,Europe
3269,Product D,1,76,2023-03-18,North America
3270,Product B,2,87,2023-01-09,Asia
3271,Product A,2,34,2023-01-24,North America
3272,Product C,2,57,2023-01-15,Asia
3273,Product D,3,74,2023-06-13,Asia
3274,Product C,1,62,2023-01-13,South America
3275,Product D,4,76,2023-12-13,Europe
3276,Product B,3,99,2023-06-21,North America
3277,Product A,4,27,2023-12-23,North America
3278,Product D,1,18,2023-11-23,North America
3279,Product D,3,47,2023-07-19,South America
3280,Product D,4,96,2023-03-17,South America
3281,Product D,4,30,2023-06-13,South America
3282,Product A,2,74,2023-03-02,Asia
3283,Product A,2,30,2023-09-02,North America
3284,Product B,2,36,2023-06-04,Asia
3285,Product A,3,79,2023-09-14,North America
3286,Product D,1,53,2023-09-01,North America
3287,Product B,1,37,2023-06-11,Europe
3288,Product B,2,54,2023-03-09,North America
3289,Product B,2,26,2023-12-10,South America
3290,Product D,2,49,2023-10-04,South America
3291,Product C,4,12,2023-06-10,South America
3292,Product D,2,85,2023-09-16,Europe
3293,Product A,4,85,2023-11-03,Europe
3294,Product A,1,75,2023-12-01,Asia
3295,Product D,3,55,2023-04-05,North America
